Credential Type,License #,Status,Effective Date,Producer Name,Producer Credential,Brand Name,Recorded Date,Tetrahydrocannabinol (THC),Tetrahydrocannabinol acid (THCA),Cannabidiols (CBD),Carboxylic acids (CBDA),Other Active Ingredient (>1%),
MMBR,MMBR.0002873,ACTIVE,12/20/2017,CURALEAF LLC,MMPR.0000003,Indigo Oil A,6/27/2018 1:09:06 PM,21.5,<0.1,<0.1,<0.1,N/A,
MMBR,MMBR.0002874,ACTIVE,12/20/2017,CURALEAF LLC,MMPR.0000003,Sapphire Oil H,6/27/2018 1:08:33 PM,56.7,<0.1,<0.1,<0.1,N/A,
MMBR,MMBR.0002875,ACTIVE,12/20/2017,CURALEAF LLC,MMPR.0000003,Citron Oil J,6/27/2018 1:08:05 PM,58.8,<0.1,<0.1,<0.1,N/A,
MMBR,MMBR.0002876,ACTIVE,12/20/2017,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Lexikan T100 4110 Vape Peppermint,6/27/2018 1:07:31 PM,21.38,0.00,0.00,0.00,.,
MMBR,MMBR.0002877,ACTIVE,12/20/2017,ADVANCED GROW LABS LLC,MMPR.0000001,Cannabidiol A 1:1 Capsules NDC: 4068,6/27/2018 1:06:46 PM,2.8,<0.1,2.6,0.1,N/A,
MMBR,MMBR.0002878,ACTIVE,12/20/2017,ADVANCED GROW LABS LLC,MMPR.0000001,Sativarin E 22.38 NDC: 4069,6/27/2018 1:06:06 PM,0.27,22.11,<0.1,<0.1,.,
MMBR,MMBR.0002879,ACTIVE,12/21/2017,"DXR FINANCE 3, LLC",MMPR.0000004,Jehana T85 3957,6/27/2018 1:05:08 PM,7.6,77.3,<0.1,0.2,N/A,
MMBR,MMBR.0002880,ACTIVE,12/21/2017,ADVANCED GROW LABS LLC,MMPR.0000001,Indicol P VPen 300 NDC: 4070,6/27/2018 1:04:22 PM,57.3,0.3,0.1,0.1,N/A,
MMBR,MMBR.0002881,ACTIVE,12/21/2017,ADVANCED GROW LABS LLC,MMPR.0000001,Hybridol OB Oil T288 NDC: 4071,6/27/2018 1:03:31 PM,57.7,0.2,0.3,0.1,N/A,
MMBR,MMBR.0002882,ACTIVE,12/21/2017,ADVANCED GROW LABS LLC,MMPR.0000001,Cannabidiol A 1:1 Oral Solution 1x  NDC: 4072,6/27/2018 1:02:40 PM,0.6,<0.1,0.5,<0.1,N/A,
MMBR,MMBR.0002883,ACTIVE,12/21/2017,ADVANCED GROW LABS LLC,MMPR.0000001,Cannabidiol A 1:1 Oral Solution 5x NDC: 4073,6/27/2018 1:02:08 PM,2.8,<0.1,2.6,0.1,N/A,
MMBR,MMBR.0002884,ACTIVE,12/21/2017,"DXR FINANCE 3, LLC",MMPR.0000004,CBD1:1 T723C723 3958,6/27/2018 1:01:31 PM,2.4,0.1,2.5,<0.1,.,
MMBR,MMBR.0002885,ACTIVE,12/21/2017,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Lexikan T250 4112 Vape,6/27/2018 1:00:51 PM,30.78,19.03,0.00,0.00,N/A,
MMBR,MMBR.0002886,ACTIVE,12/21/2017,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,CPS Oil T890 4113 Syringe,6/27/2018 1:00:01 PM,87.04,1.16,0.00,0.00,CBL - 0.2,
MMBR,MMBR.0002887,ACTIVE,12/27/2017,ADVANCED GROW LABS LLC,MMPR.0000001,Indicol K 21.68 NDC: 4074,6/27/2018 12:59:21 PM,0.13,21.55,<0.1,<0.1,N/A,
MMBR,MMBR.0002888,ACTIVE,12/27/2017,ADVANCED GROW LABS LLC,MMPR.0000001,Indicol B 27.35 NDC: 4075,6/27/2018 12:58:34 PM,0.55,26.80,<0.1,<0.1,.,
MMBR,MMBR.0002889,ACTIVE,12/27/2017,ADVANCED GROW LABS LLC,MMPR.0000001,Hybridol F 25.66 NDC: 4076,6/27/2018 12:57:33 PM,<0.1,25.66,<0.1,<0.1,N/A,
MMBR,MMBR.0002890,ACTIVE,12/27/2017,ADVANCED GROW LABS LLC,MMPR.0000001,Sativarin T SH 83.09 NDC: 4077,6/27/2018 12:56:46 PM,4.39,78.70,<0.1,<0.1,N/A,
MMBR,MMBR.0002891,ACTIVE,12/27/2017,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Fioraden D T250 4115 Vape,6/27/2018 12:56:02 PM,23.22,27.54,0.00,0.00,N/A,
MMBR,MMBR.0002892,ACTIVE,12/27/2017,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Lexikan Flower SC T31 4116,6/27/2018 12:55:16 PM,0.35,30.50,0.00,0.00,N/A,
MMBR,MMBR.0002893,ACTIVE,12/29/2017,ADVANCED GROW LABS LLC,MMPR.0000001,Cannabidiol A 1:1 Slips NDC: 4078,6/27/2018 12:54:27 PM,7.7,<0.1,7.4,0.4,N/A,
MMBR,MMBR.0002894,ACTIVE,12/29/2017,"DXR FINANCE 3, LLC",MMPR.0000004,Aniva T29 3959,6/27/2018 1:59:34 PM,0.3,28.2,<0.1,0.1,N/A,
MMBR,MMBR.0002895,ACTIVE,01/02/2018,"DXR FINANCE 3, LLC",MMPR.0000004,Aniva T29 3960,6/27/2018 12:52:56 PM,0.3,28.2,<0.1,0.1,N/A,
MMBR,MMBR.0002896,ACTIVE,01/02/2018,"DXR FINANCE 3, LLC",MMPR.0000004,Transdermal Cream T235C10 3961,6/27/2018 12:52:08 PM,0.5,<0.1,<0.1,<0.1,.,
MMBR,MMBR.0002897,ACTIVE,01/02/2018,"DXR FINANCE 3, LLC",MMPR.0000004,AnivaPure T223C1 3962,6/27/2018 12:51:38 PM,48.4,19.1,0.1,0.2,N/A,
MMBR,MMBR.0002898,ACTIVE,01/02/2018,"DXR FINANCE 3, LLC",MMPR.0000004,AnivaPure T878C4 3963,6/27/2018 12:45:50 PM,48.4,19.1,0.1,0.2,N/A,
MMBR,MMBR.0002899,ACTIVE,01/02/2018,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Tauradene B T88 4114 CS,6/27/2018 12:44:49 PM,18.53,69.38,0,0,N/A,
MMBR,MMBR.0002900,ACTIVE,01/02/2018,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Recidra Flower T27 4121,6/27/2018 12:14:47 PM,0.79,25.80,0,0,N/A,
MMBR,MMBR.0002901,ACTIVE,01/02/2018,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Icarilex Flower T27 4120,6/27/2018 12:14:01 PM,0.58,26.46,0.00,0.00,N/A,
MMBR,MMBR.0002902,ACTIVE,01/02/2018,CURALEAF LLC,MMPR.0000003,Scarlett Oil F,6/27/2018 12:13:15 PM,22.3,<0.1,<0.1,<0.1,N/A,
MMBR,MMBR.0002903,ACTIVE,01/02/2018,CURALEAF LLC,MMPR.0000003,Blue Oil L,6/27/2018 12:12:44 PM,22.8,<0.1,<0.1,<0.1,N/A,
MMBR,MMBR.0002904,ACTIVE,01/05/2018,ADVANCED GROW LABS LLC,MMPR.0000001,Hybridol J 29.25 NDC: 4079,6/27/2018 12:12:10 PM,0.30,28.95,<0.1,<0.1,.,
MMBR,MMBR.0002905,ACTIVE,01/05/2018,ADVANCED GROW LABS LLC,MMPR.0000001,Hybridol F 25.66 NDC: 4080,6/27/2018 12:11:29 PM,<0.1,25.66,<0.1,<0.1,N/A,
MMBR,MMBR.0002906,ACTIVE,01/05/2018,CURALEAF LLC,MMPR.0000003,Cyan Oil B,6/27/2018 12:47:19 PM,33.2,<0.1,23.1,<0.1,N/A,
MMBR,MMBR.0002907,ACTIVE,01/05/2018,ADVANCED GROW LABS LLC,MMPR.0000001,Sativarin E VPen 300 NDC: 4081,6/27/2018 12:10:03 PM,56.8,0.1,0.2,<0.1,N/A,
MMBR,MMBR.0002908,ACTIVE,01/05/2018,ADVANCED GROW LABS LLC,MMPR.0000001,Cannabidiol D 1:5 VPen 300 NDC: 4082,6/27/2018 12:09:18 PM,9.2,<0.1,46.8,0.3,N/A,
MMBR,MMBR.0002909,ACTIVE,01/05/2018,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Fioraleve A T150-C170 4117 DC Pure Vape,6/27/2018 12:08:27 PM,13.80,16.20,0.00,33.98,.,
MMBR,MMBR.0002910,ACTIVE,01/05/2018,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Seraden T375 4118 DC Pure Vape,6/27/2018 12:07:25 PM,46.09,28.42,0.00,0.00,CBL - 0.43,
MMBR,MMBR.0002911,ACTIVE,01/05/2018,ADVANCED GROW LABS LLC,MMPR.0000001,Cannabidiol D 1:5 Slips NDC: 4083,6/27/2018 12:06:10 PM,2.4,<0.1,11.7,0.1,N/A,
MMBR,MMBR.0002912,ACTIVE,01/08/2018,CURALEAF LLC,MMPR.0000003,Chocolate Chip Cookie 3881,6/27/2018 12:05:30 PM,0.1,<0.1,<0.1,<0.1,N/A,
MMBR,MMBR.0002913,ACTIVE,01/08/2018,CURALEAF LLC,MMPR.0000003,Gluten-Aware Chocolate Chip Cookies 3882,6/27/2018 12:05:02 PM,0.1,<0.1,<0.1,<0.1,N/A,
MMBR,MMBR.0002914,ACTIVE,01/08/2018,CURALEAF LLC,MMPR.0000003,Ginger Cookies 3883,6/27/2018 12:04:27 PM,0.2,<0.1,<0.1,<0.1,N/A,
MMBR,MMBR.0002915,ACTIVE,01/08/2018,ADVANCED GROW LABS LLC,MMPR.0000001,Hybridol I VPen 300 NDC: 4084,6/27/2018 12:04:01 PM,58.0,<0.1,0.2,<0.1,N/A,
MMBR,MMBR.0002916,ACTIVE,01/08/2018,CURALEAF LLC,MMPR.0000003,Coconut Butter 3884,6/27/2018 12:02:16 PM,0.2,<0.1,<0.1,<0.1,N/A,
MMBR,MMBR.0002917,ACTIVE,01/08/2018,ADVANCED GROW LABS LLC,MMPR.0000001,Cannabidiol A 1:1 Honey NDC: 4085,6/27/2018 12:01:51 PM,0.1,<0.1,0.1,<0.1,N/A,
MMBR,MMBR.0002918,ACTIVE,01/08/2018,ADVANCED GROW LABS LLC,MMPR.0000001,CANNABIDIOL D PURE OIL 1:10.7 T64 C685 NDC: 4086,6/27/2018 12:00:50 PM,6.4,<0.1,68.5,0.3,N/A,
MMBR,MMBR.0002919,ACTIVE,01/08/2018,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,CPS T10 Effervescent Tablet 4119,6/27/2018 11:59:59 AM,0.64,0.00,0.00,0.00,N/A,
MMBR,MMBR.0002920,ACTIVE,01/10/2018,ADVANCED GROW LABS LLC,MMPR.0000001,Hybridol J SH 87.49 NDC: 4087,6/27/2018 11:59:23 AM,2.23,85.26,<0.1,<0.1,N/A,
MMBR,MMBR.0002921,ACTIVE,01/10/2018,ADVANCED GROW LABS LLC,MMPR.0000001,Indicol X CR 91.88 NDC: 4088,6/27/2018 11:58:36 AM,4.45,87.43,<0.1,<0.1,N/A,
MMBR,MMBR.0002922,ACTIVE,01/10/2018,CURALEAF LLC,MMPR.0000003,Scarlett T28% S 3885,6/27/2018 11:57:47 AM,0.74,27.31,---,---,N/A,
MMBR,MMBR.0002923,ACTIVE,01/10/2018,"DXR FINANCE 3, LLC",MMPR.0000004,Biscay T25 3964,6/27/2018 11:57:05 AM,0.2,24.6,<0.1,0.1,N/A,
MMBR,MMBR.0002924,ACTIVE,01/10/2018,"DXR FINANCE 3, LLC",MMPR.0000004,Biscay T25 3965,6/27/2018 11:56:18 AM,0.2,24.6,<0.1,0.1,N/A,
MMBR,MMBR.0002925,ACTIVE,01/10/2018,CURALEAF LLC,MMPR.0000003,Scarlett T28% S 3886,6/27/2018 11:55:27 AM,0.74,27.31,---,---,N/A,
MMBR,MMBR.0002926,ACTIVE,01/10/2018,"DXR FINANCE 3, LLC",MMPR.0000004,Zainavir T26 3966,6/27/2018 11:54:45 AM,0.4,25.2,<0.1,0.1,N/A,
MMBR,MMBR.0002927,ACTIVE,01/10/2018,"DXR FINANCE 3, LLC",MMPR.0000004,Zainavir T26 3967,6/27/2018 11:54:06 AM,0.4,25.2,<0.1,0.1,N/A,
MMBR,MMBR.0002928,ACTIVE,01/10/2018,CURALEAF LLC,MMPR.0000003,Scarlett T28% S 3887,6/27/2018 11:53:25 AM,0.74,27.31,---,---,N/A,
MMBR,MMBR.0002929,ACTIVE,01/10/2018,ADVANCED GROW LABS LLC,MMPR.0000001,Hybridol D SH 89.53 NDC: 4089,6/27/2018 11:51:47 AM,1.60,87.93,<0.1,<0.1,N/A,
MMBR,MMBR.0002930,ACTIVE,01/10/2018,ADVANCED GROW LABS LLC,MMPR.0000001,Hybridol K RS 84.10 NDC: 4090,6/27/2018 11:50:12 AM,8.66,75.44,<0.1,<0.1,N/A,
MMBR,MMBR.0002931,ACTIVE,01/10/2018,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Unigen T88 4123 CS,6/27/2018 11:45:44 AM,28.53,59.57,0.00,0.00,CBL - 0.21,
MMBR,MMBR.0002932,ACTIVE,01/11/2018,"DXR FINANCE 3, LLC",MMPR.0000004,JehanosePure T221C10 3968,6/27/2018 12:47:45 PM,45.6,21.3,0.8,2.1,N/A,
MMBR,MMBR.0002933,ACTIVE,01/11/2018,"DXR FINANCE 3, LLC",MMPR.0000004,JehanosePure T883C38 3969,6/27/2018 11:44:06 AM,45.6,21.3,0.8,2.1,N/A,
MMBR,MMBR.0002934,ACTIVE,01/11/2018,"DXR FINANCE 3, LLC",MMPR.0000004,Aniva T30 3971,6/27/2018 11:43:04 AM,10.7,<0.1,<0.1,<0.1,.,
MMBR,MMBR.0002935,ACTIVE,01/11/2018,"DXR FINANCE 3, LLC",MMPR.0000004,Aniva T50 3972,6/27/2018 11:42:29 AM,10.7,<0.1,<0.1,<0.1,.,
MMBR,MMBR.0002936,ACTIVE,01/11/2018,"DXR FINANCE 3, LLC",MMPR.0000004,CBD1:1 T951C1037 3970,6/27/2018 11:41:57 AM,3.3,<0.1,3.5,0.1,.,
MMBR,MMBR.0002937,ACTIVE,01/11/2018,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,CPS C10 Tab 4125,1/9/2018 1:26:12 PM,0.00,0.00,2.06,0.00,,
MMBR,MMBR.0002938,ACTIVE,01/11/2018,ADVANCED GROW LABS LLC,MMPR.0000001,Indicol X DS 91.88 NDC: 4305,6/27/2018 11:41:01 AM,4.45,87.43,<0.1,<0.1,N/A
,
MMBR,MMBR.0002939,ACTIVE,01/12/2018,CURALEAF LLC,MMPR.0000003,Garnet T24% H 3889,6/27/2018 11:40:16 AM,0.17,24.16,---,---,.,
MMBR,MMBR.0002940,ACTIVE,01/12/2018,CURALEAF LLC,MMPR.0000003,Emerald T27% S 4206,6/27/2018 11:39:51 AM,0.92,25.95,---,---,N/A,
MMBR,MMBR.0002941,ACTIVE,01/12/2018,CURALEAF LLC,MMPR.0000003,Garnet T24% H 3890,6/27/2018 11:39:19 AM,0.17,24.16,---,---,.,
MMBR,MMBR.0002942,ACTIVE,01/12/2018,CURALEAF LLC,MMPR.0000003,Garnet T24% H 4204,6/27/2018 11:38:56 AM,0.17,24.16,---,---,.,
MMBR,MMBR.0002943,ACTIVE,01/12/2018,CURALEAF LLC,MMPR.0000003,Garnet T24% H 4205,6/27/2018 11:38:26 AM,0.17,24.16,---,---,.,
MMBR,MMBR.0002944,ACTIVE,01/12/2018,ADVANCED GROW LABS LLC,MMPR.0000001,Indicol OB Tablets NDC: 4306,6/27/2018 11:37:53 AM,3.0,<0.1,<0.1,<0.1,N/A,
MMBR,MMBR.0002945,ACTIVE,01/12/2018,CURALEAF LLC,MMPR.0000003,Emerald T27% S 4207,6/27/2018 11:37:13 AM,0.92,25.95,---,---,N/A,
MMBR,MMBR.0002946,ACTIVE,01/12/2018,CURALEAF LLC,MMPR.0000003,Emerald T27% S 4208,6/27/2018 11:36:43 AM,0.92,25.95,---,---,N/A,
MMBR,MMBR.0002947,ACTIVE,01/12/2018,CURALEAF LLC,MMPR.0000003,Emerald T27% S 4209,6/27/2018 11:36:05 AM,0.92,25.95,---,---,N/A,
MMBR,MMBR.0002948,ACTIVE,01/12/2018,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Lexikan T100 4122 Vape Grape,6/27/2018 11:35:31 AM,21.23,0.65,0.00,0.00,N/A,
MMBR,MMBR.0002949,ACTIVE,01/12/2018,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,CPS C250 4124 Oil Syringe,1/11/2018 8:50:31 AM,0.00,0.00,27.95,0.00,,
MMBR,MMBR.0002950,ACTIVE,01/16/2018,ADVANCED GROW LABS LLC,MMPR.0000001,Indicol X BD 91.88 NDC: 4308,6/27/2018 11:34:34 AM,4.45,87.43,<0.1,<0.1,N/A,
MMBR,MMBR.0002951,ACTIVE,01/16/2018,ADVANCED GROW LABS LLC,MMPR.0000001,Hybridol Q VPen 300 NDC: 4307,6/27/2018 11:33:50 AM,57.5,<0.1,0.2,0.1,N/A,
MMBR,MMBR.0002952,ACTIVE,01/16/2018,ADVANCED GROW LABS LLC,MMPR.0000001,INDICOL C 30.39 NDC: 4309,6/27/2018 11:33:06 AM,0.44,29.95,<0.1,<0.1,N/A,
MMBR,MMBR.0002953,ACTIVE,01/16/2018,ADVANCED GROW LABS LLC,MMPR.0000001,Sativarin W 27.51 NDC: 4310,6/27/2018 11:32:26 AM,1.09,26.42,<0.1,<0.1,N/A,
MMBR,MMBR.0002954,ACTIVE,01/16/2018,ADVANCED GROW LABS LLC,MMPR.0000001,Hybridol I 27.70 NDC: 4311,6/27/2018 11:31:34 AM,0.61,27.90,<0.1,<0.1,N/A,
MMBR,MMBR.0002955,ACTIVE,01/16/2018,ADVANCED GROW LABS LLC,MMPR.0000001,Hybridol D 25.34 NDC: 4312,6/27/2018 11:30:42 AM,0.32,25.02,<0.1,<0.1,.,
MMBR,MMBR.0002956,ACTIVE,01/16/2018,ADVANCED GROW LABS LLC,MMPR.0000001,Sativarin P 21.86 NDC: 4313,6/27/2018 11:30:00 AM,0.28,21.58,<0.1,<0.1,.,
MMBR,MMBR.0002957,ACTIVE,01/16/2018,ADVANCED GROW LABS LLC,MMPR.0000001,Cannabidiol D 1:5 Pure VPen 385 NDC: 4314,6/27/2018 11:29:15 AM,12.1,<0.1,62.1,0.3,N/A,
MMBR,MMBR.0002958,ACTIVE,01/18/2018,ADVANCED GROW LABS LLC,MMPR.0000001,Indicol P Pure Oil T750 NDC: 4315,6/27/2018 11:27:18 AM,74.8,0.4,0.2,0.1,N/A,
MMBR,MMBR.0002959,ACTIVE,01/18/2018,CURALEAF LLC,MMPR.0000003,Sapphire Oil J,6/27/2018 11:26:22 AM,21.2,<0.1,<0.1,<0.1,N/A,
MMBR,MMBR.0002960,ACTIVE,01/18/2018,CURALEAF LLC,MMPR.0000003,Sapphire Oil I,6/27/2018 11:25:40 AM,40.9,<0.1,<0.1,<0.1,N/A,
MMBR,MMBR.0002961,ACTIVE,01/18/2018,CURALEAF LLC,MMPR.0000003,Citron Oil K,6/27/2018 11:24:59 AM,43.0,<0.1,<0.1,<0.1,N/A,
MMBR,MMBR.0002962,ACTIVE,01/19/2018,CURALEAF LLC,MMPR.0000003,Dutch Chocolate Chip Cookie 4216,6/27/2018 11:24:29 AM,0.1,<0.1,<0.1,<0.1,N/A,
MMBR,MMBR.0002963,ACTIVE,01/19/2018,CURALEAF LLC,MMPR.0000003,Cinnamon Sugar Cookie 4217,6/27/2018 11:23:52 AM,0.1,<0.1,<0.1,<0.1,N/A,
MMBR,MMBR.0002964,ACTIVE,01/19/2018,ADVANCED GROW LABS LLC,MMPR.0000001,Indicol F 27.74 NDC: 4316,6/27/2018 11:23:21 AM,0.71,27.03,<0.1,<0.1,N/A,
MMBR,MMBR.0002965,ACTIVE,01/19/2018,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Unigen T375 4126 DC Pure Vape,6/27/2018 11:22:25 AM,46.09,28.42,0.00,0.00,CBL - 0.43,
MMBR,MMBR.0002966,ACTIVE,01/19/2018,ADVANCED GROW LABS LLC,MMPR.0000001,Cannabidiol A 1:1 Tablets NDC: 4317,6/27/2018 11:21:23 AM,1.4,<0.1,1.4,0.1,N/A,
MMBR,MMBR.0002967,ACTIVE,01/19/2018,CURALEAF LLC,MMPR.0000003,Citron Oil L,6/27/2018 11:20:49 AM,20.7,<0.1,<0.1,<0.1,N/A,
MMBR,MMBR.0002968,ACTIVE,01/22/2018,"DXR FINANCE 3, LLC",MMPR.0000004,84011418-A T29 3973,6/27/2018 11:20:18 AM,0.7,28.2,<0.1,0.1,N/A,
MMBR,MMBR.0002969,ACTIVE,01/22/2018,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Recidra Flower SC T27 4127,6/27/2018 11:19:29 AM,0.79,25.8,0.00,0.00,N/A,
MMBR,MMBR.0002970,ACTIVE,01/22/2018,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Unigen Flower SC T27 4128,6/27/2018 11:18:49 AM,0.75,26.33,0.00,0.00,N/A,
MMBR,MMBR.0002971,ACTIVE,01/22/2018,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Corlein Flower SC T27 4129,6/27/2018 11:18:09 AM,0.24,26.70,0.00,0.00,.,
MMBR,MMBR.0002972,ACTIVE,01/22/2018,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Seraden Flower SC T26 4130,6/27/2018 11:17:27 AM,0.39,26.00,0.00,0.00,N/A,
MMBR,MMBR.0002973,ACTIVE,01/22/2018,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Fioraden A Flower SC T28 4131,6/27/2018 11:16:32 AM,0.44,27.81,0.00,0.00,N/A,
MMBR,MMBR.0002974,ACTIVE,01/24/2018,"DXR FINANCE 3, LLC",MMPR.0000004,360X T608C10 3974,6/27/2018 11:15:45 AM,52,0.9,0.7,0.2,N/A,
MMBR,MMBR.0002975,ACTIVE,01/24/2018,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Fioraden A T88 4132 CS,6/27/2018 11:14:54 AM,22.66,64.94,0.00,0.00,N/A,
MMBR,MMBR.0002976,ACTIVE,01/24/2018,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Fioraden A T313 4133 DC Pure Vape,6/27/2018 11:13:56 AM,36.04,26.58,0.00,0.00,CBL - 0.22,
MMBR,MMBR.0002977,ACTIVE,01/25/2018,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Seraden T52 4134 Tincture,6/27/2018 11:09:29 AM,5.21,0.00,0.00,0.00,N/A,
MMBR,MMBR.0002978,ACTIVE,01/26/2018,"DXR FINANCE 3, LLC",MMPR.0000004,Tomandi T29 3975,6/27/2018 11:08:43 AM,0.3,28.2,<0.1,0.1,N/A,
MMBR,MMBR.0002979,ACTIVE,01/26/2018,"DXR FINANCE 3, LLC",MMPR.0000004,Tomandi T29 3976,6/27/2018 11:07:55 AM,0.3,28.2,<0.1,0.1,N/A,
MMBR,MMBR.0002980,ACTIVE,01/26/2018,"DXR FINANCE 3, LLC",MMPR.0000004,Balinica T26 3977,6/27/2018 11:07:12 AM,0.5,25.3,<0.1,0.1,N/A,
MMBR,MMBR.0002981,ACTIVE,01/26/2018,"DXR FINANCE 3, LLC",MMPR.0000004,Balinica T26 3978,6/27/2018 11:06:27 AM,0.5,25.3,<0.1,0.1,N/A,
MMBR,MMBR.0002982,ACTIVE,01/26/2018,"DXR FINANCE 3, LLC",MMPR.0000004,Daxotone T22 3979,6/27/2018 11:05:44 AM,0.2,22.1,<0.1,<0.1,N/A,
MMBR,MMBR.0002983,ACTIVE,01/26/2018,"DXR FINANCE 3, LLC",MMPR.0000004,Daxotone T22 3980,6/27/2018 11:05:11 AM,0.2,22.1,<0.1,<0.1,N/A,
MMBR,MMBR.0002984,ACTIVE,01/26/2018,ADVANCED GROW LABS LLC,MMPR.0000001,Indicol C 30.39 NDC: 4318,6/27/2018 11:04:34 AM,0.44,29.95,<0.1,<0.1,N/A,
MMBR,MMBR.0002985,ACTIVE,01/26/2018,ADVANCED GROW LABS LLC,MMPR.0000001,Indicol B 27.35 NDC: 4319,6/27/2018 11:03:54 AM,0.55,26.80,<0.1,<0.1,N/A,
MMBR,MMBR.0002986,ACTIVE,01/26/2018,ADVANCED GROW LABS LLC,MMPR.0000001,Sativarin I 27.40 NDC: 4320,6/27/2018 10:53:40 AM,0.57,26.83,<0.1,<0.1,N/A,
MMBR,MMBR.0002987,ACTIVE,01/29/2018,"DXR FINANCE 3, LLC",MMPR.0000004,Aniva T81 3981,6/27/2018 10:46:00 AM,6.0,75.4,<0.1,0.3,N/A,
MMBR,MMBR.0002988,ACTIVE,01/29/2018,"DXR FINANCE 3, LLC",MMPR.0000004,Pagoti T1088C91 3982,6/27/2018 10:45:16 AM,3.5,0.1,0.3,<0.1,.,
MMBR,MMBR.0002989,ACTIVE,01/29/2018,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Fioraden C Flower T25 4135,6/27/2018 10:44:37 AM,0.42,24.82,0.00,0.00,N/A,
MMBR,MMBR.0002990,ACTIVE,01/29/2018,CURALEAF LLC,MMPR.0000003,Onyx T21% I 4221,6/27/2018 10:43:45 AM,0.44,20.43,---,---,.,
MMBR,MMBR.0002991,ACTIVE,01/29/2018,CURALEAF LLC,MMPR.0000003,Citron T28% S 4220,6/27/2018 10:43:02 AM,0.32,27.50,---,---,.,
MMBR,MMBR.0002992,ACTIVE,01/30/2018,CURALEAF LLC,MMPR.0000003,Iced Sugar Cookies 4219,6/27/2018 10:42:21 AM,0.1,<0.1,<0.1,<0.1,N/A,
MMBR,MMBR.0002993,ACTIVE,01/30/2018,CURALEAF LLC,MMPR.0000003,Sapphire T26% H 4222,6/27/2018 10:41:52 AM,0.32,25.23,---,---,.,
MMBR,MMBR.0002994,ACTIVE,01/30/2018,CURALEAF LLC,MMPR.0000003,Citron T28% S 4223,6/27/2018 10:41:17 AM,0.32,27.50,---,---,.,
MMBR,MMBR.0002995,ACTIVE,01/30/2018,CURALEAF LLC,MMPR.0000003,Onyx T21% I 4224,6/27/2018 10:40:35 AM,0.44,20.43,---,---,.,
MMBR,MMBR.0002996,ACTIVE,01/30/2018,CONNECTICUT PHARMACEUTICAL SOLUTIONS LLC,MMPR.0000002,Lexikan Flower T30 4136,6/27/2018 10:39:57 AM,0.34,29.56,0.00,0.00,.,
MMBR,MMBR.0002997,ACTIVE,01/30/2018,ADVANCED GROW LABS LLC,MMPR.0000001,Sativum OB Slips NDC: 4321,6/27/2018 10:39:16 AM,15.0,<0.1,<0.1,<0.1,N/A,
MMBR,MMBR.0002998,ACTIVE,01/30/2018,"DXR FINANCE 3, LLC",MMPR.0000004,Elioraca T27 3987,6/27/2018 10:38:37 AM,0.4,26.5,<0.1,0.1,N/A,
MMBR,MMBR.0002999,ACTIVE,01/30/2018,"DXR FINANCE 3, LLC",MMPR.0000004,Elioraca T27 3988,6/27/2018 10:38:05 AM,0.4,26.5,<0.1,0.1,N/A,
MMBR,MMBR.0003000,ACTIVE,01/30/2018,"DXR FINANCE 3, LLC",MMPR.0000004,Ratindica T27 3983,6/27/2018 10:20:43 AM,0.4,26.1,<0.1,0.1,N/A,
